temperature,correlation_length_scale,power
2.26918531421347,36.04166667430654,0.223948080251565
2.27918531421347,26.35428324082163,0.22282742866983712
2.31918531421347,16.418632209497083,0.2495554646186948
2.3691853142134702,10.476799273889979,0.29002182342588084
2.4691853142134703,6.596779937628109,0.3265132156580803
2.76918531421347,2.3198562347656675,0.19695911216507261
