temperature,correlation_length_scale,power
2.26918531421347,36.44398310328441,0.22559479418647704
2.27918531421347,13.113559462463977,0.20722841315627782
2.31918531421347,15.163519263069643,0.22686909143863612
2.3691853142134702,9.605388059323149,0.23970844787308135
2.4691853142134703,4.932948097261363,0.25814319562071264
2.76918531421347,3.615831851132336,0.5164168732487864
