temperature,correlation_length_scale,power
2.26918531421347,30.52232552562329,0.21493103707955538
2.27918531421347,28.968397599124994,0.2277736893813098
2.31918531421347,17.287487494533373,0.2589780221520953
2.3691853142134702,11.212936163072982,0.2912052727939202
2.4691853142134703,5.862102818141687,0.31068513322740143
2.76918531421347,2.847674757739631,0.3814859333039142
