temperature,r,C_r
2.26918531421347,0.0,0.9996275100000003
2.26918531421347,1.0,0.6594275100000002
2.26918531421347,2.0,0.5453025100000002
2.26918531421347,3.0,0.48670751
2.26918531421347,4.0,0.44663584333333345
2.26918531421347,5.0,0.41123751000000014
2.26918531421347,6.0,0.3818441766666667
2.26918531421347,7.0,0.35847751000000017
2.26918531421347,8.0,0.3396882242857143
2.26918531421347,9.0,0.3231667957142858
2.26918531421347,10.0,0.3069833923529413
2.26918531421347,11.0,0.29179313500000004
2.26918531421347,12.0,0.2786775100000001
2.26918531421347,13.0,0.26604272739130447
2.26918531421347,14.0,0.25459114636363644
2.26918531421347,15.0,0.24406084333333344
2.26918531421347,16.0,0.2327795933333334
2.26918531421347,17.0,0.2220137168965518
2.26918531421347,18.0,0.21291417666666673
2.26918531421347,19.0,0.20462751000000007
2.26918531421347,20.0,0.19742428419354843
2.26918531421347,21.0,0.19013445444444452
2.26918531421347,22.0,0.1827657452941177
2.26918531421347,23.0,0.17506465285714293
2.26918531421347,24.0,0.16708014157894743
2.26918531421347,25.0,0.1592715576190477
2.26918531421347,26.0,0.15019228272727278
2.26918531421347,27.0,0.14199336365853665
2.26918531421347,28.0,0.13486560523809532
2.26918531421347,29.0,0.12639313500000005
2.26918531421347,30.0,0.11881687170212771
2.26918531421347,31.0,0.11049674076923083
2.26918531421347,32.0,0.10359051000000004
2.26918531421347,33.0,0.09552558692307697
2.26918531421347,34.0,0.08725558017543864
2.26918531421347,35.0,0.07976501000000003
2.26918531421347,36.0,0.07186026862068969
2.26918531421347,37.0,0.0650397907017544
2.26918531421347,38.0,0.05788376000000003
2.26918531421347,39.0,0.0514734777419355
2.26918531421347,40.0,0.04595547610169494
2.26918531421347,41.0,0.039826039411764734
2.26918531421347,42.0,0.03616538878787881
2.26918531421347,43.0,0.032185148888888925
2.26918531421347,44.0,0.029631857826086988
2.26918531421347,45.0,0.027220157058823552
2.26918531421347,46.0,0.024178861351351378
2.26918531421347,47.0,0.023494633287671256
2.26918531421347,48.0,0.02067366384615387
2.26918531421347,49.0,0.019257115263157914
2.26918531421347,50.0,0.016201319523809543
2.26918531421347,51.0,0.012796645802469158
2.26918531421347,52.0,0.011335843333333354
2.26918531421347,53.0,0.007449021627906993
2.26918531421347,54.0,0.008212695185185205
2.26918531421347,55.0,0.006189212127659591
2.26918531421347,56.0,0.006389719302325594
2.26918531421347,57.0,0.006308621111111125
2.26918531421347,58.0,0.004218718791208801
2.26918531421347,59.0,0.0050454447826087075
2.26918531421347,60.0,0.0030739385714285807
2.26918531421347,61.0,0.004424417216494855
2.26918531421347,62.0,0.002416795714285721
2.26918531421347,63.0,0.001856010000000008
2.26918531421347,64.0,0.0020599842268041292
2.26918531421347,65.0,0.0007261211111111196
2.26918531421347,66.0,0.0005200100000000018
2.26918531421347,67.0,-0.00034607490566036976
2.26918531421347,68.0,0.0001903418584070799
2.26918531421347,69.0,0.00036212538461538813
2.26918531421347,70.0,-0.0013840971428571397
2.26918531421347,71.0,-0.0008374432710280344
2.26918531421347,72.0,-0.002212073333333333
2.26918531421347,73.0,-0.002145334827586203
2.26918531421347,74.0,-0.003075076206896554
2.26918531421347,75.0,-0.004117447983193276
2.26918531421347,76.0,-0.004550406666666671
2.26918531421347,77.0,-0.00733499
2.26918531421347,78.0,-0.007709464789915968
2.26918531421347,79.0,-0.010180554516129037
2.26918531421347,80.0,-0.010737490000000006
2.26918531421347,81.0,-0.011808490000000003
2.26918531421347,82.0,-0.014620997462686573
2.26918531421347,83.0,-0.015171696349206353
2.26918531421347,84.0,-0.017581818358208965
2.26918531421347,85.0,-0.018855336715328477
2.26918531421347,86.0,-0.0203816811764706
2.26918531421347,87.0,-0.02268263492753625
2.26918531421347,88.0,-0.022964856412213748
2.26918531421347,89.0,-0.02389815666666668
2.26918531421347,90.0,-0.02403299724637683
2.26918531421347,91.0,-0.024796795555555567
2.26918531421347,92.0,-0.02496490379310347
2.26918531421347,93.0,-0.025078996849315083
2.26918531421347,94.0,-0.026983345263157914
2.26918531421347,95.0,-0.027943869310344843
2.26918531421347,96.0,-0.029508823333333347
2.26918531421347,97.0,-0.031271540632911404
2.26918531421347,98.0,-0.03259650315789476
2.26918531421347,99.0,-0.03447932229813666
2.27918531421347,0.0,0.9822177775
2.27918531421347,1.0,0.6139427775000001
2.27918531421347,2.0,0.4842427775000001
2.27918531421347,3.0,0.4164377775000001
2.27918531421347,4.0,0.36840944416666677
2.27918531421347,5.0,0.3223827775000001
2.27918531421347,6.0,0.2876511108333334
2.27918531421347,7.0,0.25912194416666673
2.27918531421347,8.0,0.23199992035714287
2.27918531421347,9.0,0.21006777750000008
2.27918531421347,10.0,0.19141777750000008
2.27918531421347,11.0,0.17429277750000005
2.27918531421347,12.0,0.15902027750000003
2.27918531421347,13.0,0.1459612557608696
2.27918531421347,14.0,0.13426095931818186
2.27918531421347,15.0,0.1262656941666667
2.27918531421347,16.0,0.11890111083333336
2.27918531421347,17.0,0.1107108809482759
2.27918531421347,18.0,0.10278111083333338
2.27918531421347,19.0,0.0967044441666667
2.27918531421347,20.0,0.09087906782258068
2.27918531421347,21.0,0.0840191663888889
2.27918531421347,22.0,0.07756189514705884
2.27918531421347,23.0,0.07183777750000003
2.27918531421347,24.0,0.0660111985526316
2.27918531421347,25.0,0.06036539654761907
2.27918531421347,26.0,0.054176868409090945
2.27918531421347,27.0,0.0491604604268293
2.27918531421347,28.0,0.04323444416666669
2.27918531421347,29.0,0.03687715250000002
2.27918531421347,30.0,0.030472032819148946
2.27918531421347,31.0,0.02302066211538463
2.27918531421347,32.0,0.017581777500000006
2.27918531421347,33.0,0.009943739038461543
2.27918531421347,34.0,0.00457918100877193
2.27918531421347,35.0,-0.0007918378846153834
2.27918531421347,36.0,-0.007598601810344828
2.27918531421347,37.0,-0.01051292425438597
2.27918531421347,38.0,-0.016139253750000006
2.27918531421347,39.0,-0.018631416048387105
2.27918531421347,40.0,-0.020888154703389835
2.27918531421347,41.0,-0.025388104852941178
2.27918531421347,42.0,-0.02618449522727273
2.27918531421347,43.0,-0.030209305833333335
2.27918531421347,44.0,-0.031233671775362317
2.27918531421347,45.0,-0.03353957544117647
2.27918531421347,46.0,-0.036312627905405404
2.27918531421347,47.0,-0.037124688253424666
2.27918531421347,48.0,-0.041627094294871804
2.27918531421347,49.0,-0.04221380144736843
2.27918531421347,50.0,-0.04491079392857143
2.27918531421347,51.0,-0.04668407435185185
2.27918531421347,52.0,-0.046787350705128204
2.27918531421347,53.0,-0.050081641104651166
2.27918531421347,54.0,-0.04847666694444445
2.27918531421347,55.0,-0.05064020122340426
2.27918531421347,56.0,-0.04927640854651163
2.27918531421347,57.0,-0.04847277805555557
2.27918531421347,58.0,-0.04933606865384616
2.27918531421347,59.0,-0.0478626572826087
2.27918531421347,60.0,-0.048272528622449
2.27918531421347,61.0,-0.044971397757731964
2.27918531421347,62.0,-0.04398579392857143
2.27918531421347,63.0,-0.0419307225
2.27918531421347,64.0,-0.03886315033505155
2.27918531421347,65.0,-0.03739425953703704
2.27918531421347,66.0,-0.03416322250000001
2.27918531421347,67.0,-0.033022788537735846
2.27918531421347,68.0,-0.03133133754424779
2.27918531421347,69.0,-0.028631741730769236
2.27918531421347,70.0,-0.02704874035714286
2.27918531421347,71.0,-0.024892035584112158
2.27918531421347,72.0,-0.02412638916666667
2.27918531421347,73.0,-0.02250765353448277
2.27918531421347,74.0,-0.021352050086206907
2.27918531421347,75.0,-0.02015701241596639
2.27918531421347,76.0,-0.018668889166666668
2.27918531421347,77.0,-0.01621972250000001
2.27918531421347,78.0,-0.015290205693277317
2.27918531421347,79.0,-0.011984641854838714
2.27918531421347,80.0,-0.010190684038461545
2.27918531421347,81.0,-0.007441822500000007
2.27918531421347,82.0,-0.003013938917910454
2.27918531421347,83.0,-0.0018822225000000073
2.27918531421347,84.0,0.00237262824626865
2.27918531421347,85.0,0.004235295748175176
2.27918531421347,86.0,0.00609976279411764
2.27918531421347,87.0,0.010188791992753616
2.27918531421347,88.0,0.010367395820610682
2.27918531421347,89.0,0.012580110833333326
2.27918531421347,90.0,0.0131069079347826
2.27918531421347,91.0,0.013042083055555547
2.27918531421347,92.0,0.013898811982758613
2.27918531421347,93.0,0.011991407636986293
2.27918531421347,94.0,0.014532909078947361
2.27918531421347,95.0,0.012582949913793096
2.27918531421347,96.0,0.012199444166666658
2.27918531421347,97.0,0.011128220537974676
2.27918531421347,98.0,0.00948323802631578
2.27918531421347,99.0,0.010905355139751546
2.31918531421347,0.0,0.9951905775000001
2.31918531421347,1.0,0.6151155775000001
2.31918531421347,2.0,0.48439057750000003
2.31918531421347,3.0,0.4177305775000001
2.31918531421347,4.0,0.36979057750000005
2.31918531421347,5.0,0.3270655775000001
2.31918531421347,6.0,0.29290168861111116
2.31918531421347,7.0,0.26523224416666663
2.31918531421347,8.0,0.2404870060714286
2.31918531421347,9.0,0.2191334346428572
2.31918531421347,10.0,0.2002435186764706
2.31918531421347,11.0,0.18491557750000004
2.31918531421347,12.0,0.17137307750000003
2.31918531421347,13.0,0.15714057750000002
2.31918531421347,14.0,0.14464285022727275
2.31918531421347,15.0,0.13466766083333337
2.31918531421347,16.0,0.12636557750000002
2.31918531421347,17.0,0.11881471543103453
2.31918531421347,18.0,0.11083891083333336
2.31918531421347,19.0,0.10495724416666667
2.31918531421347,20.0,0.09886799685483873
2.31918531421347,21.0,0.0939794663888889
2.31918531421347,22.0,0.08924351867647061
2.31918531421347,23.0,0.08561200607142858
2.31918531421347,24.0,0.08349320907894738
2.31918531421347,25.0,0.07931914892857145
2.31918531421347,26.0,0.07709057750000002
2.31918531421347,27.0,0.07449057750000002
2.31918531421347,28.0,0.07162629178571431
2.31918531421347,29.0,0.06888224416666668
2.31918531421347,30.0,0.06525759877659576
2.31918531421347,31.0,0.061803077500000025
2.31918531421347,32.0,0.05782357750000001
2.31918531421347,33.0,0.05552807750000001
2.31918531421347,34.0,0.05312829679824563
2.31918531421347,35.0,0.05157423134615385
2.31918531421347,36.0,0.05065350853448278
2.31918531421347,37.0,0.04856426171052633
2.31918531421347,38.0,0.046439015000000014
2.31918531421347,39.0,0.04484460975806453
2.31918531421347,40.0,0.043630408008474585
2.31918531421347,41.0,0.04246778338235296
2.31918531421347,42.0,0.040862547196969704
2.31918531421347,43.0,0.03946904972222223
2.31918531421347,44.0,0.03818622967391305
2.31918531421347,45.0,0.03650087161764707
2.31918531421347,46.0,0.033976388310810825
2.31918531421347,47.0,0.032664550102739734
2.31918531421347,48.0,0.029946346730769242
2.31918531421347,49.0,0.02880044592105264
2.31918531421347,50.0,0.02729474416666668
2.31918531421347,51.0,0.026118972561728404
2.31918531421347,52.0,0.025026474935897453
2.31918531421347,53.0,0.02329115889534885
